"","mz","rt","ko15","ko16","ko18","ko19","ko21","ko22","wt15","wt16","wt18","wt19","wt21","wt22"
"200.1/2925.48","200.1","2925.48",5.75435338900447,8.02572957171288,4.80827574635773,4.37310350922834,3.68755948668514,6.9178698233894,5.9445795312718,5.58930900939507,3.90900393931363,5.79046031751007,6.60367065040828,6.19806020360788
"205/2790.89","205","2790.89",9.34240635663668,9.82064656388554,9.31323993275766,9.77528781579625,9.3239542655949,9.64403099896509,9.4213100843105,9.73922065189084,9.90847084764721,9.99434510419907,9.74883510965194,9.84731149688479
"205.983/2787.77","205.983","2787.77",6.44071926918928,7.28211927281432,6.43304320386008,6.9839944881036,6.53514128209905,4.19704009758407,6.60322088318081,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,7.01038127471819
"206/2792.46","206","2792.46",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,6.87066476128836,3.11378152927355,7.01759233855087,7.01547612272826,7.22346503774242,6.90047834532961,4.20032383763503
"207.085/2719.69","207.085","2719.69",7.11908484481458,8.05428920784946,7.2375534682838,4.37310350922834,3.68755948668514,7.45455523991097,7.19634109264915,3.84044388453377,7.40836402526459,4.2967556448484,7.32596344140342,7.46827412616164
"219.092/2524.85","219.092","2524.85",6.42579934498098,3.82650822188778,3.39990006278861,4.37310350922834,6.60516508160012,4.19704009758407,6.42606379200897,6.55337852980256,3.90900393931363,4.2967556448484,7.23968536464956,4.20032383763503
"231.024/2515.46","231.024","2515.46",3.16758906060296,3.82650822188778,6.57753251536894,7.91517379211295,7.83277892089269,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"233.0375/3020.94","233.0375","3020.94",7.18668756285351,7.68641147469329,7.46055957569062,4.37310350922834,3.68755948668514,7.88989702521143,7.1252390469631,3.84044388453377,7.67515788579948,4.2967556448484,3.96313385646231,4.20032383763503
"236.102/2523.29","236.102","2523.29",6.52482991708345,6.8935647887391,4.94460229510298,4.37310350922834,6.6118934489343,7.21310789185113,6.47936970547185,3.84044388453377,3.90900393931363,4.2967556448484,7.34517105706051,7.27109631263663
"241.124/3676.66","241.124","3676.66",3.16758906060296,9.57177374770458,9.02631384364884,9.05799440422958,3.68755948668514,8.71222847951883,9.01157655099128,9.85985712909604,3.90900393931363,9.33151035211763,8.85894081764144,8.61161556757724
"242.1405/3675.88","242.1405","3675.88",6.6791628447727,7.16563319980919,3.39990006278861,6.52260054169003,3.68755948668514,4.19704009758407,6.62248939490292,7.44697853904418,3.90900393931363,6.80441791298765,6.47267005973363,6.15635945336833
"244.1/2832.37","244.1","2832.37",7.80369810783892,7.20861632409723,5.27979386751821,4.37310350922834,3.68755948668514,6.42974358240934,7.78608553206262,3.84044388453377,6.68630167178017,4.2967556448484,6.12733023722814,9.98304962731664
"249.1155/3668.05","249.1155","3668.05",3.16758906060296,9.46909108952528,3.39990006278861,9.08029194411281,8.1358552525092,8.74281339388363,8.8338986210944,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,8.50429240777181
"249.1525/3667.27","249.1525","3667.27",9.03274125981598,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,9.36180161400648,9.22454566414415,8.77098458972828,4.20032383763503
"250.124/3663.36","250.124","3663.36",6.98801367180852,7.10705924230261,6.73478258352962,6.73855521818673,3.68755948668514,6.46821322269455,6.63011216846578,7.61335963622203,3.90900393931363,6.90532252248908,3.96313385646231,4.20032383763503
"250.151/3670.4","250.151","3670.4",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,7.0412552778698,4.2967556448484,6.46594291173239,6.22240365499028
"255.159/3681.35","255.159","3681.35",9.01762463119084,9.42084005551298,3.39990006278861,4.37310350922834,8.2504277444787,4.19704009758407,3.11378152927355,3.84044388453377,9.28958543242137,4.2967556448484,3.96313385646231,8.90510244519619
"255.189/3678.22","255.189","3678.22",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,8.73468895318865,9.81890150116419,3.90900393931363,4.2967556448484,8.91177953181422,4.20032383763503
"256.127/3450.52","256.127","3450.52",3.16758906060296,3.82650822188778,6.72090659229823,4.37310350922834,3.68755948668514,4.19704009758407,6.45361962147268,7.41822472056882,3.90900393931363,4.2967556448484,3.96313385646231,6.89829761424556
"257.131/3650.05","257.131","3650.05",6.10680723001046,7.0142575479829,6.61077561592071,6.78945820320851,3.68755948668514,4.19704009758407,6.50203237729298,7.00798837730148,3.90900393931363,6.86729942974253,3.96313385646231,4.20032383763503
"264.147/3154.75","264.147","3154.75",3.16758906060296,6.74093264864685,6.14676785124841,4.37310350922834,3.68755948668514,7.19234098778358,3.11378152927355,6.23738188757714,6.51947301622329,7.08665202274107,6.37598411352428,6.75888832810075
"266.1465/3669.62","266.1465","3669.62",3.16758906060296,7.65117459182007,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,6.29661587881291,3.84044388453377,7.57637905254545,4.2967556448484,3.96313385646231,7.15109300799114
"266.188/3666.49","266.188","3666.49",7.11407837222125,3.82650822188778,7.12638318806088,7.69218934406804,6.22881409796233,7.19267122174144,3.11378152927355,8.28157476633369,3.90900393931363,7.86907175256411,6.85842413849416,4.20032383763503
"267.156/3666.49","267.156","3666.49",9.06152754071668,9.48113327366109,8.94831639857962,4.37310350922834,3.68755948668514,8.71831034095434,8.90569458544006,9.87844433183776,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"267.177/3672.75","267.177","3672.75",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,8.1351905727099,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,9.18558791701552,8.69095960259232,8.52462059657707
"268.1625/3665.7","268.1625","3665.7",6.80793378560693,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,6.67956155780242,7.55980564337672,6.99401493367115,4.2967556448484,3.96313385646231,4.20032383763503
"268.2/3883.23","268.2","3883.23",3.16758906060296,3.82650822188778,6.8716735212688,4.37310350922834,3.68755948668514,6.01014308916458,3.11378152927355,8.08592155089271,6.98323780556519,7.26132528776601,6.19513701579799,4.20032383763503
"269.148/3878.54","269.148","3878.54",7.92728881711846,9.4799786460041,3.39990006278861,4.37310350922834,8.03226081179105,4.19704009758407,7.35157967022596,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,8.19761097326051
"269.1985/3882.45","269.1985","3882.45",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,10.373433339119,8.90498561246,8.95457708608657,8.46363249506243,4.20032383763503
"273.2/3678.22","273.2","3678.22",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,4.2939060914833,6.67816911503986,5.91498665041627,4.2967556448484,3.96313385646231,4.20032383763503
"279.011/2790.89","279.011","2790.89",12.559614200082,12.797396046067,12.6210415488038,12.9919703341695,12.5910540088094,12.9073924711481,12.6862863049947,12.8816802358425,3.90900393931363,4.2967556448484,3.96313385646231,13.1300052177477
"280.013/2787.77","280.013","2787.77",10.0685024603489,10.3095532225842,10.1118708436101,10.4954427294285,10.1160974149423,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,10.5428128840765,3.96313385646231,10.6272638066581
"280.04/2791.68","280.04","2791.68",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,10.4115351721177,10.1812781626821,10.3837567120057,3.90900393931363,4.2967556448484,10.3034801628109,4.20032383763503
"281.0275/2790.11","281.0275","2790.11",7.2030487069375,3.82650822188778,7.28934910765283,4.37310350922834,7.2973791902031,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,7.78762552302475
"281.073/2793.24","281.073","2793.24",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,7.38836005303913,7.52236975599941,7.44948062439986,4.2967556448484,7.49215736471364,4.20032383763503
"281.2/3668.83","281.2","3668.83",9.98310376395058,10.5251981396632,3.39990006278861,10.3257629215512,9.11897104626433,9.89136456588255,9.60816094410387,10.8963511014563,10.4366476740715,10.4903148306958,9.76427178204018,9.79701797164529
"282.179/3664.14","282.179","3664.14",7.98843927071449,3.82650822188778,8.01173312641023,4.37310350922834,3.68755948668514,7.83262808149124,7.56897325353661,3.84044388453377,8.35241828524694,4.2967556448484,3.96313385646231,4.20032383763503
"282.184/3471.65","282.184","3471.65",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,8.97458597876979,3.90900393931363,8.38910671392118,8.44128577521375,4.20032383763503
"283.2/3878.54","283.2","3878.54",7.24068352554259,8.98968654760485,8.88568576367997,8.67853646295351,3.68755948668514,8.48387444155953,3.11378152927355,10.4137169260301,8.94543475960695,9.06834757887226,8.50805056316253,4.20032383763503
"284.1/2718.91","284.1","2718.91",8.06421093935523,9.08217853099086,8.12495787832844,8.85878186701056,7.82306291908367,8.61351985889963,8.2712234836497,8.82676411926568,8.45285122711959,8.85146325334753,7.98772340315198,8.75281204316837
"284.2/3679.79","284.2","3679.79",8.02795416933648,11.2773587268121,3.39990006278861,7.22962789804972,3.68755948668514,4.19704009758407,7.70849077147694,8.69755250093533,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"286.183/3261.16","286.183","3261.16",9.15089717468816,9.72196393063976,3.39990006278861,4.37310350922834,3.68755948668514,9.38341005089945,3.11378152927355,3.84044388453377,9.64001618004393,4.2967556448484,9.51520385604507,9.80494167866293
"287.144/3254.12","287.144","3254.12",7.12180900300354,7.79111531256476,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,7.37435448960862,7.70255377231622,3.90900393931363,7.91786908979654,3.96313385646231,4.20032383763503
"288.113/2794.03","288.113","2794.03",6.41620891928098,7.41466308763581,7.11531377222299,4.37310350922834,3.68755948668514,4.19704009758407,8.44050420140888,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,10.3418024171148
"289.13/3111.71","289.13","3111.71",6.80683529259455,3.82650822188778,6.69167784702319,7.44431891011161,3.68755948668514,7.42766530607782,3.11378152927355,3.84044388453377,7.10398996489194,4.2967556448484,3.96313385646231,4.20032383763503
"294.112/2582.76","294.112","2582.76",3.16758906060296,5.36752579053625,4.53639458555383,5.60445391641464,3.68755948668514,5.59644498731291,3.11378152927355,5.47976524455532,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"296.073/2726.73","296.073","2726.73",3.16758906060296,3.82650822188778,6.20929367194932,4.37310350922834,3.68755948668514,5.9795982020383,5.98443774122656,3.84044388453377,6.51690150534886,4.2967556448484,5.78434509342571,4.20032383763503
"296.102/2726.73","296.102","2726.73",5.64071116827931,3.82650822188778,3.39990006278861,6.82906028024651,5.47147867281067,4.19704009758407,3.11378152927355,5.9039853885801,3.90900393931363,6.65917343919715,3.96313385646231,6.17930140838804
"298.152/3179","298.152","3179",6.04406408926999,3.82650822188778,3.39990006278861,7.32874521490856,3.68755948668514,7.3611517753917,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"300.189/3391.84","300.189","3391.84",10.6925858245653,3.82650822188778,11.1483881045161,4.37310350922834,11.2762000132604,11.5187888004736,6.94166882594429,8.16269410519402,8.6237965903021,4.2967556448484,9.83378157042053,9.99547012961839
"301.1885/3388.71","301.1885","3388.71",8.45632973323091,9.24015472975347,8.89457349457259,9.64126207760497,9.0112580208589,9.23283432128599,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"302.0015/2623.44","302.0015","2623.44",7.87681773560783,8.83317379490732,7.57525952952222,8.3459654343171,7.70997814536604,8.40595410581085,7.87356085771124,8.57241393324829,7.7120433568307,8.03195039213099,8.07211989223495,8.5611316341075
"302.003/2792.46","302.003","2792.46",7.49517294022896,7.52717834904478,7.59455794053162,4.37310350922834,7.5221509062304,7.55290515012265,7.52803723034496,7.47411421294306,7.52393794196617,4.2967556448484,3.96313385646231,7.62223040748421
"304.1/2923.92","304.1","2923.92",9.47383528724928,9.4336062617857,9.05975026417137,9.78475140749864,9.53842279982966,10.2458511047686,9.20180137963953,9.92890270721728,9.42585188708616,4.2967556448484,3.96313385646231,10.1335937538297
"305.1/3502.95","305.1","3502.95",7.66964011741923,9.15816275591848,9.35207618226551,9.30137480100781,8.39691291519452,8.88899362890571,8.71669654902113,9.23049767311154,3.90900393931363,4.2967556448484,3.96313385646231,8.77425360473971
"305.1/2927.83","305.1","2927.83",8.50355107602091,9.00165511499989,8.83348865463729,9.85233106147441,9.3507631111874,9.82457223217,9.20723659730572,9.38750847003957,8.95180320621135,9.42520573110724,10.4803349651744,10.3304671422627
"306.11/3501.38","306.11","3501.38",5.51727570355635,6.97667530529961,3.39990006278861,7.06950990754742,6.33263144008818,4.19704009758407,6.54988669945766,6.95218480299177,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"306.1/2928.61","306.1","2928.61",6.29660853325562,7.88505690153201,6.72459521592817,7.70530161241101,7.11931786223876,4.19704009758407,6.99282505823426,3.84044388453377,6.88619659121179,4.2967556448484,8.21142603914155,8.13023984867206
"306.9965/2628.14","306.9965","2628.14",3.16758906060296,7.92136640280002,3.39990006278861,4.37310350922834,6.69591619942939,4.19704009758407,6.89313534275332,3.84044388453377,6.81342820970151,4.2967556448484,6.87481490282947,7.08577931794179
"308.113/3261.95","308.113","3261.95",6.83561142824708,10.1222497389449,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,6.2008953654644,7.694770856001,3.90900393931363,6.60355904867769,7.29284405428933,6.52877696750255
"308.14/3258.82","308.14","3258.82",3.16758906060296,3.82650822188778,6.72210984440635,7.64621637969072,6.26471300161282,6.41150704914565,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"309.1/2923.92","309.1","2923.92",8.2269664053755,3.82650822188778,7.71779449909043,7.76752446328095,8.22364169320492,4.19704009758407,7.8491771748759,8.28489395238386,8.10587263663368,8.01451951007079,8.62424438628204,4.20032383763503
"309.2/3671.18","309.2","3671.18",7.43717990886364,7.68712482428068,7.33032946195018,4.37310350922834,5.45786334998115,4.19704009758407,7.16058780836163,8.18445765172273,7.57286701111038,4.2967556448484,6.51946012674427,4.20032383763503
"310.187/3628.15","310.187","3628.15",6.13383564520784,8.07477811417332,6.40643314536685,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"310.2/3639.88","310.2","3639.88",6.35772676505841,7.06491680569085,6.10985156406059,4.37310350922834,6.10984458817866,6.58242463461424,6.58093928599062,7.83821276640913,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"312.1/2997.47","312.1","2997.47",6.74163932998336,7.24670928098086,6.98943000941209,4.37310350922834,6.9975300922648,7.6229544508233,6.40722880496468,7.39162850282342,7.13686079191452,6.90408073061494,6.93342844089707,7.30574196240461
"312.205/3866.02","312.205","3866.02",6.32555670637044,8.04740503629742,6.24390979311964,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"313/2787.76","313","2787.76",9.28074644021405,11.950172615313,8.58909622158939,10.4360680059171,8.72288265839345,4.19704009758407,8.33077805314102,11.4727469476635,12.1973231710759,11.6913740472585,11.3503518563103,9.15126759478402
"313.179/3289.33","313.179","3289.33",3.16758906060296,9.27807685096417,3.39990006278861,4.37310350922834,3.68755948668514,8.45231102232572,8.75721558670623,9.53090628371841,3.90900393931363,8.81835653678701,8.33576764576439,4.20032383763503
"314/2787.76","314","2787.76",7.14677170845623,9.75707340408216,6.19763291457019,8.36509185350756,6.55084225870042,4.19704009758407,5.86530322792633,9.20876795732732,10.0020791618811,4.2967556448484,9.02855548311374,4.20032383763503
"315/2520.94","315","2520.94",3.16758906060296,3.82650822188778,10.5626600390486,12.0623932850606,10.8882926462075,9.07614138079635,3.11378152927355,3.84044388453377,11.328646203192,11.1867049696234,11.7567158794201,10.1745481581756
"316/2520.94","316","2520.94",3.16758906060296,3.82650822188778,8.26963395637013,9.85396183042877,8.70255664516259,7.06584979877587,3.11378152927355,3.84044388453377,9.07691037491727,8.991145024151,9.52761793977442,8.1515169547849
"317/2789.33","317","2789.33",7.66190306721095,6.47432298034431,7.25310067595559,4.37310350922834,3.68755948668514,6.35676560861693,7.77521942155266,6.89873257479303,7.44898744906489,4.2967556448484,3.96313385646231,4.20032383763503
"318.112/3247.86","318.112","3247.86",3.16758906060296,3.82650822188778,5.41173969175839,6.74442108954448,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,5.78970807781414,6.29463351330813,3.96313385646231,6.78912905138078
"321.153/3663.36","321.153","3663.36",6.76032096862168,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,7.94484535104908,7.48633359573137,7.32232334736539,3.96313385646231,4.20032383763503
"322.117/3387.14","322.117","3387.14",3.16758906060296,7.29776009006702,7.3450013728894,7.85002484472213,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"322.118/3502.95","322.118","3502.95",3.16758906060296,9.25527993505727,9.52952763758693,4.37310350922834,3.68755948668514,9.45100027593609,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"322.151/3507.64","322.151","3507.64",3.16758906060296,3.82650822188778,3.39990006278861,10.1257237798667,8.41384217904793,4.19704009758407,3.11378152927355,9.72331714385424,3.90900393931363,4.2967556448484,8.41147644958326,9.40142448695152
"323.15/3496.69","323.15","3496.69",5.85093353801916,3.82650822188778,3.39990006278861,8.01782308356117,3.68755948668514,7.42715628886848,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"323.175/3507.64","323.175","3507.64",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,7.588588696925,7.75887893804397,4.2967556448484,6.43545547254518,4.20032383763503
"324.088/2793.24","324.088","2793.24",3.16758906060296,7.36002773747705,7.19545111418772,4.37310350922834,7.11269737432069,7.72609518509033,3.11378152927355,3.84044388453377,3.90900393931363,7.4864046045422,3.96313385646231,7.82482028829069
"324.1/2791.68","324.1","2791.68",6.95460000669,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,7.32291737813582,7.78970341556661,7.53459181592577,4.2967556448484,3.96313385646231,4.20032383763503
"324.1585/3274.47","324.1585","3274.47",3.16758906060296,3.82650822188778,6.32499782079666,7.099008913077,6.28066911218608,7.09119822381422,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"326.2/3419.22","326.2","3419.22",10.7775822575703,11.1476141571258,10.2877769971627,11.2151467429377,10.7492609636697,11.6634991387979,6.50995563174302,7.51612055743112,3.90900393931363,7.32833898067808,7.29775061637927,4.20032383763503
"327.1/3504.51","327.1","3504.51",3.16758906060296,7.31308013274558,7.64214399616662,7.79368024234429,3.68755948668514,7.23909435552254,6.96964490390923,7.43242438213259,7.99085992518889,4.2967556448484,3.96313385646231,7.11234361411555
"327.2/3419.22","327.2","3419.22",8.66075634756674,9.09879839360191,8.17621911575487,4.37310350922834,3.68755948668514,9.56370163681098,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"328.2/3632.84","328.2","3632.84",11.2039783211145,11.6658824329751,10.881898805624,11.3453833468811,10.7514116348186,10.936644336453,7.14437062439911,8.38539262441201,7.9467797427115,8.36721432231563,7.93540093717266,7.79651524921236
"329.105/3499.82","329.105","3499.82",3.16758906060296,7.7301026001362,7.45716256017872,7.94330088390378,7.08668072478507,7.30555756012263,7.24821209532483,8.13189556086764,7.86841576919324,7.50463333584054,6.8907408676987,4.20032383763503
"329.2/3626.58","329.2","3626.58",9.11684392232108,9.56815941403272,8.73133230922839,9.22132336941746,8.6361190184923,8.82072010162264,5.32928675308013,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"330.213/3631.27","330.213","3631.27",6.20122513362662,6.59092184223316,3.39990006278861,4.37310350922834,5.59983082760967,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"331.118/3485.73","331.118","3485.73",7.41120528869358,7.33555476920585,3.39990006278861,8.29633766808317,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"331.146/3484.17","331.146","3484.17",3.16758906060296,8.14586142266285,6.92899790333573,4.37310350922834,7.3938609622574,7.84187403326153,8.20584878356686,7.52903339093111,8.28932239784335,4.2967556448484,3.96313385646231,4.20032383763503
"331.1785/3496.69","331.1785","3496.69",3.16758906060296,3.82650822188778,7.55721720961389,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,7.87212024178918,3.90900393931363,8.37387876262894,3.96313385646231,8.18164872584221
"332/2520.16","332","2520.16",3.16758906060296,3.82650822188778,10.9648868642435,12.6486835198663,11.1988322946649,9.72764952800286,3.11378152927355,3.84044388453377,11.7591213017756,11.8922155168644,12.1581721659049,10.9426823503624
"333/2523.29","333","2523.29",3.16758906060296,3.82650822188778,8.63601175120787,10.3864175796658,8.93357799722109,4.19704009758407,3.11378152927355,3.84044388453377,9.50312617645891,9.56504347281714,9.96995915527129,8.67021160154266
"334.021/2517.03","334.021","2517.03",3.16758906060296,3.82650822188778,6.48131544468039,8.18862755939991,7.08955414296456,5.19698010793155,3.11378152927355,3.84044388453377,3.90900393931363,7.34323280756235,3.96313385646231,4.20032383763503
"335/2786.2","335","2786.2",7.12625059048892,9.60004405425324,6.35265667172354,7.75111347237194,6.41850564350182,4.19704009758407,3.11378152927355,8.94146489138699,9.77641126405872,8.88656029901438,8.92028891632861,4.20032383763503
"336/2786.2","336","2786.2",4.7430732362847,7.40731384348449,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,6.76888709407938,7.60135914918865,6.8480413788075,3.96313385646231,4.20032383763503
"337/2520.16","337","2520.16",3.16758906060296,3.82650822188778,10.7712506337322,11.7743041549865,11.159460492744,9.57785812230847,3.11378152927355,3.84044388453377,11.486161462359,11.0472080240492,11.9856384651047,10.4444169648169
"338/2515.46","338","2515.46",3.16758906060296,3.82650822188778,8.41448320805966,9.51577247417767,8.83268395868739,7.35099105483773,3.11378152927355,3.84044388453377,9.16201186357339,8.80056506662003,9.52941262593621,8.15831930550111
"338.1/3022.51","338.1","3022.51",7.17643858926878,7.99159304042061,7.46260653569174,7.48416520357855,7.48268959821605,8.05390254770414,7.00193564741987,7.70488868051403,7.78478647033585,7.42209648051999,3.96313385646231,8.70267858624455
"338.2/3668.83","338.2","3668.83",7.80850400696717,8.44917627316675,8.06017325597599,8.14532072231634,7.57921712035355,8.05489500359663,7.61421298044745,8.54715381143897,8.18450297568486,8.0960730819835,7.75039152310549,7.93936271912041
"338.201/3838.63","338.201","3838.63",3.16758906060296,8.68056044603813,6.71528912987369,7.02608296224934,3.68755948668514,4.19704009758407,3.11378152927355,7.89555933986409,7.28024702393648,4.2967556448484,8.06111885249459,4.20032383763503
"339.187/3322.98","339.187","3322.98",3.16758906060296,10.9937791814622,10.4426168329192,11.0318198862209,10.2486195355655,10.7524499821458,10.2513488633507,3.84044388453377,10.978278113511,4.2967556448484,10.5819045660651,10.6438008802319
"343/2686.04","343","2686.04",12.8529175919474,13.6286644801374,12.9092802561305,13.6627183621496,13.0146555362389,13.6974963296084,12.9213371533369,13.338243916561,3.90900393931363,13.3919951909624,13.2267104882447,13.7747839236319
"344/2684.48","344","2684.48",10.6578049495484,11.4381893874012,10.7285552460451,11.4745537451393,10.8409236878847,11.4930463582691,10.7602445373758,11.3656338180628,10.9674543018131,11.1846034494043,11.0313220865926,11.5797782160613
"344.135/2897.31","344.135","2897.31",3.16758906060296,3.82650822188778,8.16522298609491,9.03260456074819,3.68755948668514,8.47084913287613,3.11378152927355,8.68439923933384,3.90900393931363,4.2967556448484,3.96313385646231,8.63762461950456
"345.0135/2686.04","345.0135","2686.04",8.00492083490312,8.74732247189679,8.01353191581579,8.74396133572388,8.17955130293141,8.80772630708998,8.06783880992384,8.47733916073703,3.90900393931363,4.2967556448484,8.37983601467036,8.91217070022552
"346.108/3496.69","346.108","3496.69",8.06259721637987,9.00448649742836,8.62058295182816,9.64915374682776,3.68755948668514,8.71419534698713,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,8.44810814205815
"346.1525/3499.04","346.1525","3499.04",3.16758906060296,3.82650822188778,3.39990006278861,4.37310350922834,7.9525873479263,4.19704009758407,8.45008324417136,3.84044388453377,3.90900393931363,9.23228602078791,7.8158970725085,4.20032383763503
"347.119/3496.69","347.119","3496.69",6.21002508319204,3.82650822188778,6.68637892391265,4.37310350922834,3.68755948668514,6.80939680262184,6.57482121847851,7.79701615965127,3.90900393931363,4.2967556448484,3.96313385646231,6.61941110290701
"347.155/3501.38","347.155","3501.38",3.16758906060296,7.09472451013313,3.39990006278861,4.37310350922834,6.13859987433927,4.19704009758407,3.11378152927355,3.84044388453377,7.18924707724921,7.37732484700156,6.01109685221246,4.20032383763503
"348.142/3490.43","348.142","3490.43",6.33596074916652,7.55071969072151,6.45388591416997,7.30758749006786,3.68755948668514,4.19704009758407,3.11378152927355,3.84044388453377,6.52239992197566,4.2967556448484,3.96313385646231,4.20032383763503
"348.164/3284.64","348.164","3284.64",5.91954701006648,6.72777859238891,3.39990006278861,6.82708052004436,3.68755948668514,6.96168182481908,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"348.183/3499.82","348.183","3499.82",7.38094847167783,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,6.71623725781953,6.64599837776395,7.02789162750382,3.90900393931363,7.42592631117302,6.27407894886525,7.04083236626362
"349.112/3421.57","349.112","3421.57",5.73888640580247,3.82650822188778,3.39990006278861,4.37310350922834,5.85630105231025,6.41113661486263,3.11378152927355,3.84044388453377,3.90900393931363,4.2967556448484,3.96313385646231,4.20032383763503
"350.18/3657.88","350.18","3657.88",6.69026812374804,3.82650822188778,3.39990006278861,4.37310350922834,3.68755948668514,4.19704009758407,3.11378152927355,7.52804032396307,6.74130470962892,6.50638953881355,3.96313385646231,4.20032383763503
"351.123/3500.6","351.123","3500.6",6.08346633265176,3.82650822188778,3.39990006278861,4.37310350922834,5.97547092198676,6.29992298673261,3.11378152927355,3.84044388453377,6.97365604677958,4.2967556448484,5.81115400191251,5.63751890128724
