"","mz","rt","ko15","ko16","ko18","ko19","ko21","ko22","wt15","wt16","wt18","wt19","wt21","wt22"
"200.1/2925.48","200.1","2925.48",0.0577154869186731,0.768922928538141,-0.135702855946013,-0.231077071461859,-0.231077071461859,0.0907919013380034,0.121619637290876,-0.0951231845716159,-0.231077071461859,-0.126551844814461,0.0703277899259123,-0.0587686442939364
"205/2790.89","205","2790.89",0.395797532152186,0.163641438061638,0.0711857021542139,-0.415740524909291,-0.213796843967598,-0.379623965671104,0.584259475090709,0.0536082997904468,0.169832488391939,-0.156528593190834,-0.0679582188543817,-0.204676789047926
"205.983/2787.77","205.983","2787.77",0.412739641357149,0.538624110267278,0.26748917577101,0.0639566975836032,0.170641147304905,-0.434279032130081,0.565720967869919,-0.434279032130081,-0.434279032130081,-0.434279032130081,-0.434279032130081,0.152223420496543
"206/2792.46","206","2792.46",-0.355236808702913,-0.355236808702913,-0.355236808702913,-0.355236808702913,-0.355236808702913,0.313278322511714,-0.355236808702913,0.644763191297087,0.590929963107679,0.465215609505213,0.4724705744987,-0.355236808702913
"207.085/2719.69","207.085","2719.69",0.355294676655233,0.538194401601818,0.288509401610229,-0.461805598398182,-0.461805598398182,0.0208274039473214,0.438530660171473,-0.461805598398182,0.119362701707541,-0.461805598398182,0.0617645773349429,0.0247385705641685
"219.092/2524.85","219.092","2524.85",0.601947912321492,-0.356967449630781,-0.356967449630781,-0.356967449630781,0.37582341937542,-0.356967449630781,0.643032550369219,0.263978607048579,-0.356967449630781,-0.356967449630781,0.613989658300758,-0.356967449630781
"231.024/2515.46","231.024","2515.46",-0.176650613852977,-0.176650613852977,0.305764609057963,0.460741529471807,0.823349386147023,-0.176650613852977,-0.176650613852977,-0.176650613852977,-0.176650613852977,-0.176650613852977,-0.176650613852977,-0.176650613852977
"233.0375/3020.94","233.0375","3020.94",0.523839068155946,0.414524921996056,0.553387376573344,-0.446612623426656,-0.446612623426656,0.313108705248036,0.518560269398171,-0.446612623426656,0.356255399188381,-0.446612623426656,-0.446612623426656,-0.446612623426656
"236.102/2523.29","236.102","2523.29",0.466495779458463,0.266884925627878,-0.312602959442598,-0.516321646153765,0.183281832882226,0.235691130585619,0.473008628345672,-0.516321646153765,-0.516321646153765,-0.516321646153765,0.483678353846236,0.268848893311565
"241.124/3676.66","241.124","3676.66",-0.458031231887841,0.366215054988259,0.300375307330878,-0.0711394218369542,-0.458031231887841,-0.115767513342102,0.461337635525092,0.541968768112159,-0.458031231887841,0.0393573650043025,-0.00761641068677703,-0.140637089431334
"242.1405/3675.88","242.1405","3675.88",0.508566522474954,0.392246992785331,-0.423458970239813,-0.116219237629777,-0.423458970239813,-0.423458970239813,0.506720807590531,0.576541029760187,-0.423458970239813,-0.00443370705757536,-0.00363281963631939,-0.165953707328082
"244.1/2832.37","244.1","2832.37",0.245526784179921,-0.0223608716765872,-0.147158075882591,-0.196826518599933,-0.196826518599933,-0.128363916782376,0.257319542915523,-0.196826518599933,-0.0884509799022958,-0.196826518599933,-0.132379889851929,0.803173481400067
"249.1155/3668.05","249.1155","3668.05",-0.30213072589162,0.643026844582883,-0.30213072589162,0.182640959459015,0.10012837450525,0.12933895489149,0.69786927410838,-0.30213072589162,-0.30213072589162,-0.30213072589162,-0.30213072589162,0.0597799478027058
"249.1525/3667.27","249.1525","3667.27",0.772536928464084,-0.227463071535916,-0.227463071535916,-0.227463071535916,-0.227463071535916,-0.227463071535916,-0.227463071535916,-0.227463071535916,0.518469456686404,0.285432275922887,0.243265911213958,-0.227463071535916
"250.124/3663.36","250.124","3663.36",0.574257948524157,0.237345029399971,0.266278252182465,-0.109988689037539,-0.425742051475843,-0.134728715293996,0.369916894207074,0.537949724220895,-0.425742051475843,-0.0380622382996569,-0.425742051475843,-0.425742051475843
