"","mz","rt","ko15","ko16","ko18","ko19","ko21","ko22","wt15","wt16","wt18","wt19","wt21","wt22"
"200.1/2925.48","200.1","2925.48",0.685429439990865,2.09053842829873,-0.343364710943485,-1.57127719110406,-1.57127719110406,0.800238326868844,0.898565718266633,-0.0472242216334204,-1.57127719110406,-0.270242674902078,0.730450583787886,0.1694406835782
"205/2790.89","205","2790.89",0.66835376954231,0.320765353442235,0.1690783388434,-0.806927517202596,-0.359391859320179,-0.721342336208083,0.921362675846042,0.139267134446008,0.330629388850152,-0.244711955440696,-0.0762778605074731,-0.340805132291087
"205.983/2787.77","205.983","2787.77",1.16964796968746,1.3122497430597,0.979333766941661,0.644372146573332,0.832120703058202,-1.41606117396182,1.34074343723976,-1.41606117396182,-1.41606117396182,-1.41606117396182,-1.41606117396182,0.801838103248985
"206/2792.46","206","2792.46",-0.997799078198746,-0.997799078198746,-0.997799078198746,-0.997799078198746,-0.997799078198746,1.16176542413051,-0.997799078198746,1.56927172552579,1.51203367488429,1.36629936441271,1.37522335843794,-0.997799078198746
"207.085/2719.69","207.085","2719.69",1.10224592733027,1.30445869052262,1.0176455602863,-1.81066823442025,-1.81066823442025,0.588785526346453,1.1990580094941,-1.81066823442025,0.76735809570955,-1.81066823442025,0.666645623661571,0.596475504330128
"219.092/2524.85","219.092","2524.85",1.55574121954014,-1.01877921482107,-1.01877921482107,-1.01877921482107,1.28525735733068,-1.01877921482107,1.59867240272269,1.12329100843094,-1.01877921482107,-1.01877921482107,1.56849251572299,-1.01877921482107
"231.024/2515.46","231.024","2515.46",-0.704418602338887,-0.704418602338887,1.76829021015117,2.05059819919512,2.5208790117037,-0.704418602338887,-0.704418602338887,-0.704418602338887,-0.704418602338887,-0.704418602338887,-0.704418602338887,-0.704418602338887
"233.0375/3020.94","233.0375","3020.94",1.4486103365483,1.33574320427236,1.47707182284483,-1.36554348112759,-1.36554348112759,1.21839876219575,1.44344019000186,-1.36554348112759,1.2699965709024,-1.36554348112759,-1.36554348112759,-1.36554348112759
"236.102/2523.29","236.102","2523.29",1.11400211729264,0.878297103799039,-0.348963103124929,-1.59437164198526,0.763381192215675,0.836735204154333,1.12094325937022,-1.59437164198526,-1.59437164198526,-1.59437164198526,1.13222594345839,0.880864850775678
"241.124/3676.66","241.124","3676.66",-2.51182636640386,1.18612143953996,1.11028689769428,0.502886821295876,-2.51182636640386,0.393726756382325,1.28578830544985,1.3626296598752,-2.51182636640386,0.728209467575713,0.639004279269272,0.326825472129104
"242.1405/3675.88","242.1405","3675.88",1.28884763914675,1.14732855275957,-1.56001967361605,0.18166587347147,-1.56001967361605,-1.56001967361605,1.28673058783284,1.36426218006903,-1.56001967361605,0.472266148223708,0.474108420575094,0.0248692923857516
"244.1/2832.37","244.1","2832.37",1.63895621203157,0.760404161973942,-0.289587694674797,-1.60380335559194,-1.60380335559194,-0.0439014052400619,1.6644550245519,-1.60380335559194,0.337261867307628,-1.60380335559194,-0.0916094152364451,2.43923467165399
"249.1155/3668.05","249.1155","3668.05",-1.52017891916225,1.98488374231742,-1.52017891916225,1.40316328206109,1.24289773218868,1.30296336250528,2.03446747190849,-1.52017891916225,-1.52017891916225,-1.52017891916225,-1.52017891916225,1.15269792399251
"249.1525/3667.27","249.1525","3667.27",2.54805082309402,-1.08699972810865,-1.08699972810865,-1.08699972810865,-1.08699972810865,-1.08699972810865,-1.08699972810865,-1.08699972810865,2.29114705746681,1.9654420876977,1.89135785661064,-1.08699972810865
"250.124/3663.36","250.124","3663.36",1.3700075340873,0.943499287480944,0.987105107703186,0.222702780879475,-1.63698009079742,0.148635586990266,1.13084702361822,1.33102745935755,-1.63698009079742,0.414095583072742,-1.63698009079742,-1.63698009079742
"250.151/3670.4","250.151","3670.4",-0.58748547717286,-0.58748547717286,-0.58748547717286,-0.58748547717286,-0.58748547717286,-0.58748547717286,-0.58748547717286,-0.58748547717286,2.29694433398338,-0.58748547717286,1.71682746572862,1.27359749484374
"255.159/3681.35","255.159","3681.35",2.2341830443529,2.07756732368723,-1.32097480904014,-1.32097480904014,1.4508773566612,-1.32097480904014,-1.32097480904014,-1.32097480904014,1.94757459314705,-1.32097480904014,-1.32097480904014,1.5366213454326
"255.189/3678.22","255.189","3678.22",-0.871218216117455,-0.871218216117455,-0.871218216117455,-0.871218216117455,-0.871218216117455,-0.871218216117455,2.68095338404362,2.90546787394993,-0.871218216117455,-0.871218216117455,2.25454268706355,-0.871218216117455
"256.127/3450.52","256.127","3450.52",-0.850875815173384,-0.850875815173384,1.7706340164505,-0.850875815173384,-0.850875815173384,-0.850875815173384,1.78642484039446,1.97252674781208,-0.850875815173384,-0.850875815173384,-0.850875815173384,1.27742091673003
"257.131/3650.05","257.131","3650.05",0.961193604842622,1.15870276842826,1.17808210607764,0.540252902959605,-1.39312831160561,-1.39312831160561,1.32110474516883,1.14249761848154,-1.39312831160561,0.66380781206955,-1.39312831160561,-1.39312831160561
"264.147/3154.75","264.147","3154.75",-1.54727641619765,0.978655613177838,0.834247797254843,-1.54727641619765,-1.54727641619765,1.04834242637446,-1.54727641619765,0.529823513374515,0.714913076045874,0.870107712767443,0.543451961449902,0.669563564345701
"266.1465/3669.62","266.1465","3669.62",-0.873018124721116,2.06748273704454,-0.873018124721116,-0.873018124721116,-0.873018124721116,-0.873018124721116,1.57546332067236,-0.873018124721116,1.94637381367037,-0.873018124721116,-0.873018124721116,1.39482512638166
"266.188/3666.49","266.188","3666.49",1.25275149614213,-1.72329903230075,1.0861450804376,0.777574452376684,0.191744536545695,0.533782418283029,-1.72329903230075,1.62426218688404,-1.72329903230075,0.968593756434602,0.458342202099222,-1.72329903230075
"267.156/3666.49","267.156","3666.49",1.81404894683997,1.67316053345327,1.61178068663131,-1.62695743657471,-1.62695743657471,1.0111439049083,1.75463265473825,1.89697789287714,-1.62695743657471,-1.62695743657471,-1.62695743657471,-1.62695743657471
"267.177/3672.75","267.177","3672.75",-1.01736445595363,-1.01736445595363,-1.01736445595363,-1.01736445595363,1.93578513819776,-1.01736445595363,-1.01736445595363,-1.01736445595363,-1.01736445595363,2.22825005806421,2.12156947396221,1.85331097740484
"268.1625/3665.7","268.1625","3665.7",1.87992122682156,-0.887246280437061,-0.887246280437061,-0.887246280437061,-0.887246280437061,-0.887246280437061,1.82343300609647,1.938459860854,1.45615614972447,-0.887246280437061,-0.887246280437061,-0.887246280437061
"268.2/3883.23","268.2","3883.23",-1.15211113021208,-1.15211113021208,1.54540778226305,-1.15211113021208,-1.15211113021208,0.255123384740368,-1.15211113021208,2.14590625593492,1.23548913985398,1.14987818927598,0.58086202920418,-1.15211113021208
"269.148/3878.54","269.148","3878.54",1.83595910388457,2.4116545848678,-1.23655848523514,-1.23655848523514,1.56694809803891,-1.23655848523514,1.49920562629786,-1.23655848523514,-1.23655848523514,-1.23655848523514,-1.23655848523514,1.34214198355682
"269.1985/3882.45","269.1985","3882.45",-1.07043604929301,-1.07043604929301,-1.07043604929301,-1.07043604929301,-1.07043604929301,-1.07043604929301,-1.07043604929301,2.98660805935296,2.03170657872766,1.82132603469275,1.72384772157069,-1.07043604929301
"273.2/3678.22","273.2","3678.22",-0.508350436250176,-0.508350436250176,-0.508350436250176,-0.508350436250176,-0.508350436250176,-0.508350436250176,0.687627522232258,2.36522845073712,1.52229795328221,-0.508350436250176,-0.508350436250176,-0.508350436250176
"279.011/2790.89","279.011","2790.89",1.29113020464458,1.08206156039175,1.20624355449022,0.907779091319053,1.04890330846135,0.953067143941131,1.38043189247112,1.11680770987595,-3.34928632754844,-3.34928632754844,-3.34928632754844,1.06143451705014
"280.013/2787.77","280.013","2787.77",1.71042251774962,1.48062959611686,1.60651123964394,1.28282655945018,1.45095333843175,-2.06630927021749,-2.06630927021749,-2.06630927021749,-2.06630927021749,1.35057571737661,-2.06630927021749,1.44962738231847
"280.04/2791.68","280.04","2791.68",-1.21367407493141,-1.21367407493141,-1.21367407493141,-1.21367407493141,-1.21367407493141,2.24482701241551,2.72130946314394,2.42818816869396,-1.21367407493141,-1.21367407493141,2.31506795519788,-1.21367407493141
