"","mz","rt","ko15","ko16","ko18","ko19","ko21","ko22","wt15","wt16","wt18","wt19","wt21","wt22"
"200.1/2925.48","200.1","2925.48",0.210152354477038,2.79978516115384,-0.494118237735704,-0.841392721884099,-0.841392721884099,0.3305894631109,0.442838733446632,-0.346360435826303,-0.841392721884099,-0.460797778396066,0.25607599324117,-0.213987087819205
"205/2790.89","205","2790.89",1.31583849665144,0.544029930348613,0.236658593590377,-1.38213945983721,-0.710772793921761,-1.26206908255672,1.9423847975437,0.178222093050288,0.564612227350362,-0.520383105036636,-0.225928747069793,-0.680452950112667
"205.983/2787.77","205.983","2787.77",1.00604763439313,1.31288942874427,0.652001469074621,0.155893638168629,0.41593562956963,-1.05854962587165,1.37893767504546,-1.05854962587165,-1.05854962587165,-1.05854962587165,-1.05854962587165,0.371042654362487
"206/2792.46","206","2792.46",-0.796860912761573,-0.796860912761573,-0.796860912761573,-0.796860912761573,-0.796860912761573,0.702740380245543,-0.796860912761573,1.44632136238377,1.32556361909544,1.04356340936303,1.05983761824322,-0.796860912761573
"207.085/2719.69","207.085","2719.69",0.942371627236387,1.42748869412184,0.765232614313145,-1.22487760674125,-1.22487760674125,0.0552419043643382,1.16314394493406,-1.22487760674125,0.316593607589055,-1.22487760674125,0.163822283510254,0.065615750895924
"219.092/2524.85","219.092","2524.85",1.32926724140162,-0.788282719032761,-0.788282719032761,-0.788282719032761,0.82992190802794,-0.788282719032761,1.41999346930906,0.582937672177019,-0.788282719032761,-0.788282719032761,1.35585874231369,-0.788282719032761
"231.024/2515.46","231.024","2515.46",-0.521011467524047,-0.521011467524047,0.901818930642346,1.35890623408289,2.42837804299119,-0.521011467524047,-0.521011467524047,-0.521011467524047,-0.521011467524047,-0.521011467524047,-0.521011467524047,-0.521011467524047
"233.0375/3020.94","233.0375","3020.94",1.11153331908671,0.879579799216631,1.17423182961248,-0.947666643900769,-0.947666643900769,0.664384883709518,1.1003322440606,-0.947666643900769,0.75593778771868,-0.947666643900769,-0.947666643900769,-0.947666643900769
"236.102/2523.29","236.102","2523.29",1.07484735700994,0.61492637140238,-0.72026474739045,-1.18965054170401,0.42229748335577,0.543053120597831,1.08985353438875,-1.18965054170401,-1.18965054170401,-1.18965054170401,1.11443752155283,0.619451525898985
"241.124/3676.66","241.124","3676.66",-1.28383017019553,1.02647571528238,0.841931412283182,-0.19939892672409,-1.28383017019553,-0.324488410418042,1.29309779311908,1.51910133494232,-1.28383017019553,0.110315998329769,-0.0213482774700359,-0.394196128757976
"242.1405/3675.88","242.1405","3675.88",1.27141141408461,0.98061370878417,-1.05864335218,-0.290546976115571,-1.05864335218,-1.05864335218,1.26679714462821,1.44134702842399,-1.05864335218,-0.0110842249943544,-0.00908201414526775,-0.414882671945775
"244.1/2832.37","244.1","2832.37",0.818204489057921,-0.0745163736255542,-0.49039618504525,-0.655913535551766,-0.655913535551766,-0.427765684689755,0.857503208210189,-0.655913535551766,-0.294758020227224,-0.655913535551766,-0.441148693816106,2.67653140234285
"249.1155/3668.05","249.1155","3668.05",-0.814950728281987,1.7344650854401,-0.814950728281987,0.492645633726897,0.270080745624053,0.348871751368517,1.88239402497665,-0.814950728281987,-0.814950728281987,-0.814950728281987,-0.814950728281987,0.161247128555704
"249.1525/3667.27","249.1525","3667.27",2.15001981985998,-0.633044316807937,-0.633044316807937,-0.633044316807937,-0.633044316807937,-0.633044316807937,-0.633044316807937,-0.633044316807937,1.44293375086163,0.794376330568488,0.677024633173406,-0.633044316807937
"250.124/3663.36","250.124","3663.36",1.48725914177365,0.614695130710575,0.689628704019969,-0.284857499462018,-1.10262079910641,-0.34893119720046,0.958040344099553,1.39322519996166,-1.10262079910641,-0.0985766274772784,-1.10262079910641,-1.10262079910641
"250.151/3670.4","250.151","3670.4",-0.506572775859923,-0.506572775859923,-0.506572775859923,-0.506572775859923,-0.506572775859923,-0.506572775859923,-0.506572775859923,-0.506572775859923,2.54056292831345,-0.506572775859923,1.32444620649414,0.694145847931716
"255.159/3681.35","255.159","3681.35",1.8788152554916,1.44291463960354,-0.739841723281893,-0.739841723281893,0.304662707494166,-0.739841723281893,-0.739841723281893,-0.739841723281893,1.13579353656672,-0.739841723281893,-0.739841723281893,0.416705923817231
"255.189/3678.22","255.189","3678.22",-0.525605790845132,-0.525605790845132,-0.525605790845132,-0.525605790845132,-0.525605790845132,-0.525605790845132,1.64653299405504,2.26559534476881,-0.525605790845132,-0.525605790845132,0.818323778782333,-0.525605790845132
"256.127/3450.52","256.127","3450.52",-0.651930669047808,-0.651930669047808,1.38508446434541,-0.651930669047808,-0.651930669047808,-0.651930669047808,1.41667329234994,1.82390340866875,-0.651930669047808,-0.651930669047808,-0.651930669047808,0.589784187018361
"257.131/3650.05","257.131","3650.05",0.645525796745388,1.01070465302086,1.05001283554631,0.047364817201445,-1.05886709402987,-1.05886709402987,1.36142328114146,0.978337096109031,-1.05886709402987,0.20096699038485,-1.05886709402987,-1.05886709402987
"264.147/3154.75","264.147","3154.75",-1.2990620707475,1.03213510148694,0.73920939828912,-1.2990620707475,-1.2990620707475,1.18605030433375,-1.2990620707475,0.222081575063499,0.521391103580412,0.808826398030027,0.242642480181053,0.443911922025212
"266.1465/3669.62","266.1465","3669.62",-0.644398610636414,1.9208185204158,-0.644398610636414,-0.644398610636414,-0.644398610636414,-0.644398610636414,0.932488103602555,-0.644398610636414,1.63550001303946,-0.644398610636414,-0.644398610636414,0.666382248033503
"266.188/3666.49","266.188","3666.49",1.0945227448811,-1.06649050968387,0.766462050610714,0.276893698040766,-0.344709640383209,-0.0228123364105993,-1.06649050968387,2.03492563329462,-1.06649050968387,0.563429485676983,-0.102749596974909,-1.06649050968387
"267.156/3666.49","267.156","3666.49",1.23245911985179,0.899718449474398,0.771277964214486,-0.891614883777996,-0.891614883777996,-0.095061479906326,1.08532160192746,1.45597364710616,-0.891614883777996,-0.891614883777996,-0.891614883777996,-0.891614883777996
"267.177/3672.75","267.177","3672.75",-0.664193886178743,-0.664193886178743,-0.664193886178743,-0.664193886178743,1.10237315467697,-0.664193886178743,-0.664193886178743,-0.664193886178743,-0.664193886178743,1.76304589478456,1.49841908691907,0.949712953049353
"268.1625/3665.7","268.1625","3665.7",1.51169407505069,-0.662530299262896,-0.662530299262896,-0.662530299262896,-0.662530299262896,-0.662530299262896,1.39304637462885,1.64126921264297,0.754232731780647,-0.662530299262896,-0.662530299262896,-0.662530299262896
"268.2/3883.23","268.2","3883.23",-0.716419240040189,-0.716419240040189,1.07419603887109,-0.716419240040189,-0.716419240040189,-0.270974042973613,-0.716419240040189,2.4680279342513,0.599021296907695,0.489305519657911,-0.0610613064732437,-0.716419240040189
"269.148/3878.54","269.148","3878.54",0.993117351139552,2.48086238944884,-0.681950891064704,-0.681950891064704,0.556825250054196,-0.681950891064704,0.465426315355737,-0.681950891064704,-0.681950891064704,-0.681950891064704,-0.681950891064704,0.277424931454598
"269.1985/3882.45","269.1985","3882.45",-0.519033877122559,-0.519033877122559,-0.519033877122559,-0.519033877122559,-0.519033877122559,-0.519033877122559,-0.519033877122559,2.86942655331006,0.624308086807605,0.377363215580779,0.281173161282035,-0.519033877122559
"273.2/3678.22","273.2","3678.22",-0.459190224100244,-0.459190224100244,-0.459190224100244,-0.459190224100244,-0.459190224100244,-0.459190224100244,0.211037213564403,2.78787902871696,1.13379577462083,-0.459190224100244,-0.459190224100244,-0.459190224100244
"279.011/2790.89","279.011","2790.89",1.02240371045574,0.373032769665603,0.735607268155674,-0.0402085734186044,0.286438314933167,0.0576570656003383,1.3633485262447,0.468201565339124,-1.52839075686599,-1.52839075686599,-1.52839075686599,0.318691623622224
"280.013/2787.77","280.013","2787.77",1.39790846280334,0.763774989883042,1.08823240958159,0.347782127346415,0.694529790216479,-1.09248416278604,-1.09248416278604,-1.09248416278604,-1.09248416278604,0.478696842779523,-1.09248416278604,0.691496191319803
"280.04/2791.68","280.04","2791.68",-0.648170780579102,-0.648170780579102,-0.648170780579102,-0.648170780579102,-0.648170780579102,0.85531030209419,2.08937220137319,1.24610631493557,-0.648170780579102,-0.648170780579102,0.994577426229868,-0.648170780579102
"281.0275/2790.11","281.0275","2790.11",1.73015846474403,-0.666798694996004,1.48302873822151,-0.666798694996004,1.07582831907724,-0.666798694996004,-0.666798694996004,-0.666798694996004,-0.666798694996004,-0.666798694996004,-0.666798694996004,1.04537403792524
"281.073/2793.24","281.073","2793.24",-0.646921463670568,-0.646921463670568,-0.646921463670568,-0.646921463670568,-0.646921463670568,-0.646921463670568,2.1299579808092,1.1405892363149,0.959411517828681,-0.646921463670568,0.945412974411758,-0.646921463670568
"281.2/3668.83","281.2","3668.83",1.12121081421045,0.874399894622713,-1.972912846369,-0.28723437524724,-0.805946806211319,-0.567959119377256,0.498676108144966,1.68206399934784,0.55271834402762,0.0242264101335167,-0.457539904789272,-0.661702518493008
"282.179/3664.14","282.179","3664.14",1.65404923445983,-0.768379425084379,1.31398912689416,-0.768379425084379,-0.768379425084379,0.245269382676747,1.09220212966859,-0.768379425084379,1.07314610189133,-0.768379425084379,-0.768379425084379,-0.768379425084379
"282.184/3471.65","282.184","3471.65",-0.51876250430479,-0.51876250430479,-0.51876250430479,-0.51876250430479,-0.51876250430479,-0.51876250430479,-0.51876250430479,2.45366413884641,-0.51876250430479,0.879619490946143,1.33557890895056,-0.51876250430479
"283.2/3878.54","283.2","3878.54",-0.375073933529194,0.359820902894291,0.7088341689918,-0.262455695823613,-0.989082985026923,-0.272168051669187,-0.989082985026923,2.65975710348094,0.242988606493364,0.0295081323392863,-0.123962278096917,-0.989082985026923
"284.1/2718.91","284.1","2718.91",0.588535084716772,1.8174703120565,0.095373569151675,-0.502414573709566,-1.20870343555878,-0.655907860457186,1.45671155022181,0.862753586775578,-0.365898484559028,-0.341223747718149,-1.40041127079537,-0.346284730124256
"284.2/3679.79","284.2","3679.79",0.131008819872305,3.08622721411963,-0.438062232377117,-0.311643120863771,-0.438062232377117,-0.438062232377117,0.0319857713361253,0.128856942175533,-0.438062232377117,-0.438062232377117,-0.438062232377117,-0.438062232377117
"286.183/3261.16","286.183","3261.16",1.37375506162697,1.23246146528607,-0.929432874858259,-0.929432874858259,-0.929432874858259,0.378184013292838,-0.929432874858259,-0.929432874858259,0.995394170918584,-0.929432874858259,0.76645539365437,0.830347144370713
"287.144/3254.12","287.144","3254.12",1.12191029776206,1.13385890449389,-0.79313650728061,-0.79313650728061,-0.79313650728061,-0.79313650728061,1.60659676424592,0.992634214171021,-0.79313650728061,0.696955370291372,-0.79313650728061,-0.79313650728061
"288.113/2794.03","288.113","2794.03",-0.148363015989807,-0.0315394593327353,0.0205547788956122,-0.544993048625234,-0.544993048625234,-0.544993048625234,1.28007003180275,-0.544993048625234,-0.544993048625234,-0.544993048625234,-0.544993048625234,2.69422900500081
"289.13/3111.71","289.13","3111.71",1.67584116568964,-0.792496382772385,1.10018937474914,0.799184501969103,-0.792496382772385,1.01048350469812,-0.792496382772385,-0.792496382772385,0.9617761323007,-0.792496382772385,-0.792496382772385,-0.792496382772385
"294.112/2582.76","294.112","2582.76",-0.780968850832739,1.39949784112464,0.588833941663999,0.756803232576189,-0.780968850832739,1.0880032062051,-0.780968850832739,1.63364373425924,-0.780968850832739,-0.780968850832739,-0.780968850832739,-0.780968850832739
"296.073/2726.73","296.073","2726.73",-0.726501470166291,-0.726501470166291,1.61359661090588,-0.726501470166291,-0.726501470166291,0.222572334912573,1.73425397143257,-0.726501470166291,1.25591860466565,-0.726501470166291,0.259168769247364,-0.726501470166291
"296.102/2726.73","296.102","2726.73",1.38382449517663,-0.912925319239875,-0.912925319239875,1.34568652388689,0.318322023275388,-0.912925319239875,-0.912925319239875,0.68890471833245,-0.912925319239875,1.17242208757385,-0.912925319239875,0.568392067194035
"298.152/3179","298.152","3179",1.43860834499584,-0.549318394780965,-0.549318394780965,1.56390169433922,-0.549318394780965,1.94135551369362,-0.549318394780965,-0.549318394780965,-0.549318394780965,-0.549318394780965,-0.549318394780965,-0.549318394780965
"300.189/3391.84","300.189","3391.84",1.26420359304461,-0.903673410412199,1.6278014848928,-0.903673410412199,1.35980727735787,0.974453673584978,-0.747396874420239,-0.679073245667486,-0.605172854860964,-0.903673410412199,-0.224105093329184,-0.259497729365787
"301/2791.68","301","2791.68",1.6756116669664,-0.119341486049022,0.946581455090156,-1.09453423284701,0.193629448239097,-0.819887694687473,1.86211272826072,-0.149089759527917,-0.291310196318114,-0.979552425842688,-0.398895695581872,-0.825323807702272
"301.1885/3388.71","301.1885","3388.71",0.920551935268238,1.09109379981547,1.21338733057826,0.889843421492022,0.965257077030066,0.609318693055333,-0.948242042873231,-0.948242042873231,-0.948242042873231,-0.948242042873231,-0.948242042873231,-0.948242042873231
"302.0015/2623.44","302.0015","2623.44",0.943616419894754,1.9246197960848,-0.393421942353592,-0.786815981723388,-0.694597452551516,-0.326713452191398,1.09834937845504,1.00606177607629,-1.07311191664151,-1.17951495225928,-0.529972218740067,0.0115005459498746
"302.003/2792.46","302.003","2792.46",1.23163742884886,0.237429762402542,0.982336627276917,-1.44232261769696,0.41481606782179,-0.149917304205866,1.40639601880604,0.154828322077609,0.132275473972336,-1.44232261769696,-1.44232261769696,-0.0828345439093444
"304.1/2923.92","304.1","2923.92",1.20743120315455,-0.0172931196317971,0.0571097054767245,-0.266093777188696,0.343418174381046,0.682770775704714,0.761266263602005,0.757774445078036,-0.136153994389251,-1.934245489637,-1.934245489637,0.478261303086669
"305.1/3502.95","305.1","3502.95",-0.224848556597065,0.678931924977711,1.79397522434269,0.173172214178331,-0.046179307691387,-0.063061455409313,1.11111486264214,0.764418737687112,-1.34003882622182,-1.34003882622182,-1.34003882622182,-0.167407165464749
"305.1/2927.83","305.1","2927.83",-0.591536831713385,-0.838989600846031,-0.430775189153713,-0.354253358807223,-0.00460345441969772,-0.0771800621538401,1.01038884639681,-0.229923747741197,-1.02073797665871,-0.905849008270691,2.33987712705088,1.1035832563168
"306.11/3501.38","306.11","3501.38",0.199521081636424,1.19788495683435,-0.886394320435182,0.563245943576079,0.50444196429271,-0.886394320435182,1.71715745618201,1.13611452008952,-0.886394320435182,-0.886394320435182,-0.886394320435182,-0.886394320435182
"306.1/2928.61","306.1","2928.61",-0.148089522046643,1.12508186629459,0.0559220394729835,0.062352389802271,0.179416011017403,-1.39851550211918,0.814695114512247,-1.39851550211918,-0.290937109731697,-1.39851550211918,1.50194024933757,0.895165467698811
"306.9965/2628.14","306.9965","2628.14",-0.826470336859629,2.05938301215158,-0.826470336859629,-0.826470336859629,0.437927474917858,-0.826470336859629,1.46114326741838,-0.826470336859629,0.337191390588367,-0.826470336859629,0.343884035356124,0.319292840725456
"308.113/3261.95","308.113","3261.95",0.0518365313636124,3.09297754412101,-0.490010314866312,-0.490010314866312,-0.490010314866312,-0.490010314866312,-0.142997615582123,0.131958426710633,-0.490010314866312,-0.307701520076351,-0.0717900326648663,-0.304231759540354
"308.14/3258.82","308.14","3258.82",-0.621500741424951,-0.621500741424951,1.93518205115874,1.83678360018284,0.788623858652785,0.41141642140524,-0.621500741424951,-0.621500741424951,-0.621500741424951,-0.621500741424951,-0.621500741424951,-0.621500741424951
"309.1/2923.92","309.1","2923.92",1.56143547307795,-1.39358369937004,0.33609247920209,-0.525911386458968,0.632218093501051,-1.39358369937004,0.949169273811539,0.501516143944271,0.188161315313077,-0.284971954661495,0.82304166038061,-1.39358369937004
"309.2/3671.18","309.2","3671.18",1.27945783285592,0.666118923408911,0.759842958429908,-1.0668666711124,-0.757799039387178,-1.0668666711124,0.925781714986823,1.40680625640945,0.428702430407623,-1.0668666711124,-0.441444392661844,-1.0668666711124
"310.187/3628.15","310.187","3628.15",0.754848111182483,2.77833399705374,0.794050192949633,-0.480803589020651,-0.480803589020651,-0.480803589020651,-0.480803589020651,-0.480803589020651,-0.480803589020651,-0.480803589020651,-0.480803589020651,-0.480803589020651
"310.2/3639.88","310.2","3639.88",0.702737069808051,0.762697693549026,0.181341782541546,-0.934894478371019,-0.0573726396581321,-0.085187011070082,1.09236961057696,2.07788588610773,-0.934894478371019,-0.934894478371019,-0.934894478371019,-0.934894478371019
"312.1/2997.47","312.1","2997.47",0.892368031994782,0.500085861870847,0.931250904370785,-2.61801415967912,0.247725303130698,0.512458209980471,0.215700372162566,0.826873374333107,0.0705248048933307,-0.98218396763005,-0.421686858965092,-0.175101876462329
"312.205/3866.02","312.205","3866.02",0.968018187391798,2.74442049883135,0.647377323538298,-0.484424001084605,-0.484424001084605,-0.484424001084605,-0.484424001084605,-0.484424001084605,-0.484424001084605,-0.484424001084605,-0.484424001084605,-0.484424001084605
"313/2787.76","313","2787.76",-0.449972083069591,1.54149185289626,-0.761684118409205,-0.473685122325665,-0.796951634316416,-1.09910547814764,-0.754645762015329,0.776519295078094,1.86158457579732,0.489498821108949,0.481773756160582,-0.814824102757355
"313.179/3289.33","313.179","3289.33",-0.824965290870276,1.26830100837933,-0.824965290870276,-0.824965290870276,-0.824965290870276,0.0606100508232059,1.57683195461667,1.65403496446889,-0.824965290870276,0.249991158738984,0.140022608194578,-0.824965290870276
"314/2787.76","314","2787.76",-0.245664280780426,1.65244948976666,-0.616637317183676,-0.241001347532076,-0.603218705598112,-0.866891391432628,-0.625623435843133,0.825758315030144,1.95755276679667,-0.866891391432628,0.497058689641836,-0.866891391432628
"315/2520.94","315","2520.94",-1.06459991575549,-1.06459991575549,0.600235744870229,1.33568134552379,0.644001160153778,-0.732349781283052,-1.06459991575549,-1.06459991575549,0.925280148850455,0.309728309236969,1.51736073240786,-0.341537996738053
"316/2520.94","316","2520.94",-1.07434636812183,-1.07434636812183,0.50868005917522,1.37006592308228,0.681305558553496,-0.721287600654844,-1.07434636812183,-1.07434636812183,0.883263575984843,0.319380422972744,1.5201637048677,-0.264186171494096
"317/2789.33","317","2789.33",1.65902931801623,-0.219545330189136,0.724863594056365,-0.826582740103328,-0.826582740103328,-0.427022439957514,1.97897163692134,0.018127658562505,0.398489263106848,-0.826582740103328,-0.826582740103328,-0.826582740103328
"318.112/3247.86","318.112","3247.86",-0.770433609514044,-0.770433609514044,0.797929170831019,1.38464807025079,-0.770433609514044,-0.770433609514044,-0.770433609514044,-0.770433609514044,0.615288067327523,0.775545626427047,-0.770433609514044,1.81962433176193
"321.153/3663.36","321.153","3663.36",1.23522618907605,-0.639417840584786,-0.639417840584786,-0.639417840584786,-0.639417840584786,-0.639417840584786,-0.639417840584786,2.10115733078662,1.2105440881722,0.568415116643417,-0.639417840584786,-0.639417840584786
"322.117/3387.14","322.117","3387.14",-0.541726705244556,1.35229293053651,2.16377867966069,1.35946873700381,-0.541726705244556,-0.541726705244556,-0.541726705244556,-0.541726705244556,-0.541726705244556,-0.541726705244556,-0.541726705244556,-0.541726705244556
"322.118/3502.95","322.118","3502.95",-0.525270667502144,1.26318832146323,2.41060220749634,-0.525270667502144,-0.525270667502144,1.05364547855972,-0.525270667502144,-0.525270667502144,-0.525270667502144,-0.525270667502144,-0.525270667502144,-0.525270667502144
"322.151/3507.64","322.151","3507.64",-0.724362295657274,-0.724362295657274,-0.724362295657274,1.65796180024732,0.42316354009797,-0.724362295657274,-0.724362295657274,1.88857009621714,-0.724362295657274,-0.724362295657274,0.213843370143395,0.886997262895091
"323.15/3496.69","323.15","3496.69",0.824631166078532,-0.523492701092479,-0.523492701092479,2.33067578216654,-0.523492701092479,1.55612736158723,-0.523492701092479,-0.523492701092479,-0.523492701092479,-0.523492701092479,-0.523492701092479,-0.523492701092479
"323.175/3507.64","323.175","3507.64",-0.503648188518447,-0.503648188518447,-0.503648188518447,-0.503648188518447,-0.503648188518447,-0.503648188518447,-0.503648188518447,1.96865069554433,2.16355157541701,-0.503648188518447,0.400631425704682,-0.503648188518447
"324.088/2793.24","324.088","2793.24",-0.939720698550577,0.947748471681012,1.36101399640709,-0.939720698550577,0.798622091886419,0.940605156449577,-0.939720698550577,-0.939720698550577,-0.939720698550577,0.508944761627148,-0.939720698550577,1.08138971325222
"324.1/2791.68","324.1","2791.68",1.15580176384266,-0.663818946378606,-0.663818946378606,-0.663818946378606,-0.663818946378606,-0.663818946378606,1.82295878294815,1.38620679126996,0.945584232968077,-0.663818946378606,-0.663818946378606,-0.663818946378606
"324.1585/3274.47","324.1585","3274.47",-0.671273611124613,-0.671273611124613,1.57412947806629,1.2379867114792,1.04157979295572,1.5164929064957,-0.671273611124613,-0.671273611124613,-0.671273611124613,-0.671273611124613,-0.671273611124613,-0.671273611124613
"326.2/3419.22","326.2","3419.22",1.50531700443019,1.04599598757152,0.513779016762377,0.464296196389561,0.707961985195059,1.26310237812779,-0.874556391167234,-0.845829737972297,-0.997291071532344,-0.905042721163944,-0.88044157510833,-0.997291071532344
"327.1/3504.51","327.1","3504.51",-1.17843861876403,0.389069667393377,1.57594764288803,0.311318374711209,-1.17843861876403,-0.0677323399718372,0.894556349313637,0.51948121414523,1.2678034538138,-1.17843861876403,-1.17843861876403,-0.176689887237334
"327.2/3419.22","327.2","3419.22",1.69749938548778,1.35216345730537,0.751882167582308,-0.661578664093982,-0.661578664093982,1.4910843023764,-0.661578664093982,-0.661578664093982,-0.661578664093982,-0.661578664093982,-0.661578664093982,-0.661578664093982
"328.2/3632.84","328.2","3632.84",1.83264373514551,1.46331388370743,0.916900936503422,0.334645384598499,0.425314844678886,0.130987485940695,-0.855176443381577,-0.779134971329527,-0.85458238200602,-0.850542625848179,-0.862540850538676,-0.90182899747046
