"Sample","14","15","16","29","30","31","8","9","10","23","24","25","38","39","40","17","18","19","26","27","28","20","21","22","35","36","37","32","33","34","10713-1","10713-2","10713-3","13514-1","13514-2","13514-3","53211-1","53211-2","53211-3"
"Label","CAN","CAN","CAN","CS","CS","CS","LAB","LAB","LAB","PN","PN","PN","REG","REG","REG","RIP","RIP","RIP","RL","RL","RL","ROT","ROT","ROT","RU","RU","RU","TRI","TRI","TRI","CFN","CFN","CFN","CHT","CHT","CHT","SB","SB","SB"
97.59186812499996,,296777.0,916971.0,631419.0,738122.0,704010.0,331444.0,530601.0,538030.0,,,,460092.0,486631.0,,,,,,384755.0,385050.0,,,,,,460764.0,1137139.0,926038.0,1176756.0,,,,,,,,,
98.57355,3264189.0,1171621.0,2321800.0,2685567.0,2322805.0,1987122.0,,,,,,,,,,,,,4479187.0,,4438944.0,,,,6452996.0,,5670652.0,4627491.0,6142759.0,,,,,262657.0,,,,,
99.28831590909094,2815666.0,2934228.0,1684949.0,8478561.0,8972642.0,6700396.0,1437902.0,1867305.0,1596336.0,1233276.0,1456788.0,1740786.0,,,,2438255.0,2339518.0,2176198.0,9656754.0,,6984926.0,2901667.0,2318518.0,2290326.0,14297394.0,,11759011.0,,,,,,,,,,,,
99.6582692857143,16421005.0,,9420318.0,,,,7667233.0,10195088.0,9030110.0,6088858.0,8196622.0,9618979.0,,,,13398226.0,13301978.0,12134954.0,,,,17281148.0,13464054.0,13614493.0,,,,,,,,,,,,,,,
99.65879500000001,5678031.0,,4005654.0,,,,3305814.0,4097925.0,3678209.0,2617239.0,3374520.0,3895803.0,,70885656.0,,6066735.0,5199648.0,4881191.0,,,,5651585.0,,5147954.0,,,,,,,,,,,,,,,
99.65921571428571,4453564.0,,3363813.0,,,,3075681.0,3661214.0,3213796.0,2308403.0,2996701.0,3377438.0,,,,5206666.0,4692710.0,4222941.0,,,,4843865.0,3796083.0,4356428.0,,,,,,,,,,,,,,,
99.659753125,7588336.0,8320204.0,3762418.0,,24375812.0,,3130323.0,4057391.0,3544210.0,,,3218731.0,,,,5745096.0,5542756.0,5146358.0,,21947088.0,,7793385.0,5543429.0,5861051.0,,,,,,23699040.0,,,,,,,,,
99.66129357142854,,,3261324.0,18562296.0,18645982.0,13853372.0,2902120.0,3640209.0,3056950.0,,,,,,,4483058.0,4309099.0,4372074.0,,15073579.0,15976998.0,,,5100284.0,31995680.0,,,,,,,,,,,,,,
100.41775200000001,1659730.0,,,3476450.0,3624595.0,2314981.0,,726513.0,782458.0,,940836.0,,,,,1221181.0,1095728.0,1068521.0,4303212.0,2561936.0,2970558.0,1619288.0,,1045281.0,,,,,,,,,,,,,,,
100.42089863636365,523634.0,,,1217627.0,1434583.0,771861.0,,,,,,,1366022.0,2906714.0,3175719.0,343116.0,333635.0,368990.0,1873795.0,858578.0,1095361.0,449572.0,314056.0,402388.0,4849887.0,2829576.0,3760780.0,2905546.0,2215388.0,1921400.0,,,,,,,,,
107.40326615384615,,,,,,,,,,,,,626958.0,640792.0,1126698.0,,,,,,,,,,,,619722.0,,624630.0,787271.0,,,283088.0,512342.0,226883.0,505500.0,300511.0,362907.0,1686767.0
110.86029307692306,3036829.0,,2223142.0,,1361604.0,947879.0,1587953.0,1691708.0,1667804.0,,,,,,,2010343.0,1111075.0,1040192.0,,,,2069810.0,881895.0,1603477.0,,,,,,,,,,,,,,,
112.14696866666667,365259.0,,,,,,,,,,,,,1424328.0,1625451.0,,,313241.0,1839685.0,1341357.0,,440099.0,297387.0,341298.0,2710497.0,2026799.0,1887311.0,2217964.0,1753879.0,1413181.0,,,,,,,,,
112.72492444444447,6494033.0,,4569783.0,,,,3322286.0,4815996.0,4222203.0,2303306.0,3949694.0,4101239.0,26827290.0,41389352.0,44824220.0,5377359.0,5213285.0,4950505.0,,,,6850313.0,,5074219.0,,,,51991828.0,,32695370.0,,,,,,,,,
112.72559133333333,3111138.0,,2291423.0,,,,,2357465.0,2031338.0,1339403.0,2199722.0,2204722.0,10066322.0,14912648.0,,2967241.0,2386826.0,2453213.0,,,,3213039.0,,2514116.0,,,,,,13643258.0,,,,,,,,,
112.72570785714287,,3407083.0,,10997590.0,12350481.0,9353269.0,,,,,,,,,16259620.0,,,,13043536.0,11261003.0,10392781.0,,2501166.0,,21809258.0,16034275.0,15044571.0,21283972.0,14957698.0,,,,,,,,,,
112.72687230769232,2626166.0,3186636.0,1918403.0,15027642.0,,,,2120537.0,1812161.0,,,,,,,,,,18498640.0,11359241.0,,2675277.0,,2102539.0,22618538.0,19400484.0,17868260.0,,,,,,,,,,,,
112.7289127777778,2453934.0,2536466.0,1725414.0,11251324.0,,9464377.0,1314316.0,1909981.0,1717858.0,734034.0,1249310.0,1251746.0,,,,1917720.0,1780423.0,1791374.0,,,10001581.0,2524535.0,1764301.0,1946717.0,,,,,,,,,,,,,,,
127.61683312499997,,600193.0,,3331754.0,8646606.0,,1002905.0,1141785.0,,,334232.0,,,,,1065545.0,616921.0,,,4636327.0,,1562229.0,346580.0,649881.0,7811720.0,6318752.0,5395794.0,,5351099.0,,,,,,,,,,
141.63244055555555,1120177.0,,1533406.0,,7743952.0,,2405286.0,2566961.0,695842.0,,,1127211.0,7391263.0,,,1722019.0,1476351.0,,,8254041.0,3415714.0,2820365.0,564664.0,1329091.0,8372397.0,10618680.0,,16707361.0,,,,,,,,,,,
187.0978815384615,,,1025096.0,2039415.0,1126899.0,1453858.0,1075614.0,,,,,,,,,1294616.0,1044564.0,1158383.0,2949651.0,1846161.0,1545924.0,1123994.0,1116579.0,,,,,,,,,,,,,,,,
211.13439571428566,418617.0,,,1213073.0,1034941.0,962573.0,415480.0,522955.0,,,,,,,,524271.0,452249.0,468889.0,1519792.0,996220.0,1057589.0,484151.0,344649.0,,,,,,,,,,,,,,,,
227.202286,1637905.0,2612985.0,,11851584.0,14603002.0,14345863.0,1346894.0,,,,,,11737687.0,13934538.0,13998654.0,1303165.0,1468437.0,,15749380.0,,10482580.0,,1376557.0,,,,,,,13725439.0,,,,,,,,,
238.53277615384619,,,,,,,,,,,,,26864350.0,,,,,,9178430.0,18832360.0,,,,,,,12999712.0,,21813262.0,,,896606.0,1638098.0,1819366.0,2482798.0,2463084.0,1870077.0,761081.0,1056360.0
241.21792071428575,999696.0,1533554.0,,3948577.0,5270412.0,4768284.0,674068.0,,907671.0,,,,,,,779176.0,1104963.0,,5286809.0,4281069.0,3149478.0,911339.0,756695.0,,,,,,,,,,,,,,,,
253.2183538461538,907024.0,,,,,,,,,,,,,,4567089.0,,,,,,,,,,3432817.0,2281226.0,3754699.0,3874119.0,,,939402.0,6593482.0,1433376.0,,1406931.0,1954191.0,811441.0,,5277064.0
254.72553846153843,,,,1782285.0,1948383.0,1483750.0,,,,,,,1621318.0,2201561.0,2368458.0,,,,2137100.0,1473747.0,1501956.0,,,,,2382335.0,2323945.0,,2495437.0,1889972.0,,,,,,,,,
255.23345315789476,249804848.0,,182797536.0,1003061376.0,1152573696.0,840679104.0,133690344.0,194783280.0,174904416.0,,,,944064192.0,,,220095232.0,211062816.0,193349504.0,1237571968.0,,846943936.0,260593488.0,211179520.0,204213360.0,,,,,1498885888.0,1114977024.0,,,,,,,,,
255.73539071428573,,,,2334002.0,2478825.0,1875780.0,,,,,,,2021178.0,2840318.0,3116837.0,,,,2746623.0,1882402.0,1843267.0,,,,3814873.0,3164270.0,3092138.0,3605017.0,,2451002.0,,,,,,,,,
256.23693176470584,42180712.0,50604184.0,,151379152.0,172889408.0,129224632.0,,,,,,,148651216.0,196340448.0,212896480.0,36648364.0,35346988.0,,185673472.0,137193712.0,130907624.0,42734984.0,,,,208117728.0,,239498320.0,,172320320.0,,,,,,,,,
257.24062214285715,,,,12030129.0,13353322.0,,,,,,,,12493037.0,16018073.0,17313868.0,,,,14897582.0,,,,,,,17386808.0,17152486.0,18991282.0,,14227412.0,,428558.0,350585.0,502100.0,375975.0,,,,
